Time,%time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage,be_rate,depthrate_mm,depthrate_mm
72.9,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.865417857,-0.04002944,-0.06614725,8.734218159,268.4967898,-0.155745251,-6.886459858,107.6105332,-1,0,0,0,20.51627159,2860,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,337.5,0.036277898,10,-4.002944,5.135998
73,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.858258386,-0.042033598,-0.077543949,8.630496966,268.5137099,-0.073721428,-6.886459943,107.6105324,-1,0,0,0,20.51627159,2860,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,337.5,0.036277898,10,-4.2033598,-2.004158
73.1,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.853144486,-0.042906001,-0.084452046,8.521603551,268.5254364,-0.112152307,-6.886460029,107.6105316,-1,0,0,0,20.51627159,2860,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,337.5,0.036277898,10,-4.2906001,-0.872403
73.2,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.855190058,-0.038726803,-0.084916367,8.409623887,268.544024,-0.109360773,-6.886460115,107.6105308,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,337.5,0.036277898,10,-3.8726803,4.179198
73.3,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.855190058,-0.03733439,-0.08332171,8.298707711,268.5703472,-0.044797225,-6.886460201,107.6105299,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.733439,1.392413
73.4,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.848030527,-0.038514521,-0.0785582,8.192768997,268.5962331,-0.025036735,-6.88646024,107.6105295,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.5,0.076658724,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.8514521,-1.180131
73.5,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.850076098,-0.036693357,-0.065766121,8.096069382,268.6270665,0.045624037,-6.886460365,107.6105282,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.9000244,0.076658724,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.6693357,1.821164
73.6,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.847007771,-0.039722662,-0.050929261,8.008614847,268.64508,0.095766374,-6.886460449,107.6105274,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.9000244,0.076658724,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.9722662,-3.029305
73.7,1.70E+18,0.068999998,0.033400003,-0.0029,1.340000033,12.18999958,357.5,0.847007771,-0.035185914,-0.036977366,7.931447523,268.6671937,0.129026626,-6.886460532,107.6105266,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.9000244,0.076658724,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.5185914,4.536748
73.8,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.843939383,-0.035429653,-0.02151944,7.85718621,268.6847972,0.13977966,-6.886460614,107.6105257,-1,0,0,0,20.53223228,2814,59.93999863,36.86999893,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.5429653,-0.243739
73.9,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.839848239,-0.035265498,-0.004012283,7.783488673,268.700952,0.175882159,-6.886460693,107.6105249,-1,0,0,0,20.53223228,2814,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.5265498,0.164155
74,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.836779912,-0.033611253,0.00892226,7.704424156,268.7142093,0.057460028,-6.886460771,107.610524,-1,0,0,0,20.53223228,2814,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.3611253,1.654245
74.1,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.837802668,-0.030911235,0.016255351,7.621344867,268.7286966,0.073174001,-6.886460844,107.6105231,-1,0,0,0,20.53223228,2814,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.0911235,2.700018
74.2,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.837802668,-0.033905327,0.027571118,7.526925984,268.7420632,0.047587384,-6.886460919,107.6105223,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.3905327,-2.994092
74.3,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.82962044,-0.03235032,0.03653125,7.433494565,268.7628649,0.082291657,-6.886460994,107.6105214,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,345,0.036277898,7.5,-3.235032,1.555007
74.4,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.830643196,-0.031881694,0.052342249,7.333364456,268.7846232,0.125827716,-6.886461069,107.6105205,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.9000244,0.080103063,250.4979704,251,0,0,0,350,0.036277898,5,-3.1881694,0.468626
74.5,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.822460909,-0.034028117,0.063388323,7.229767123,268.8093611,0.117433106,-6.886461143,107.6105197,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.7999878,0.080103063,250.4979704,251,0,0,0,350,0.036277898,5,-3.4028117,-2.146423
74.6,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.825529296,-0.030197054,0.079858075,7.127926893,268.8217163,0.124508407,-6.886461178,107.6105192,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.7999878,0.080103063,250.4979704,251,0,0,0,350,0.036277898,5,-3.0197054,3.831063
74.7,1.70E+18,0.079900004,-0.0057,-0.0007,1.090000033,11.32999992,281.8999939,0.826552052,-0.026455726,0.093780924,7.030022847,268.8468915,0.071637017,-6.886461251,107.6105184,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.7999878,0.080103063,250.4979704,251,0,0,0,350,0.036277898,5,-2.6455726,3.741328
74.8,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.820415337,-0.028635181,0.104389604,6.938568061,268.8700439,0.050226269,-6.886461357,107.6105171,-1,0,0,0,20.52032089,2974,59.95999908,36.86000061,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.8635181,-2.179455
74.9,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.818369765,-0.029151764,0.107828226,6.843408582,268.8912009,0.066050078,-6.886461428,107.6105162,-1,0,0,0,20.52032089,2974,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.9151764,-0.516583
75,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.818369765,-0.026391057,0.116251204,6.750194985,268.9101438,0.057574305,-6.886461498,107.6105153,-1,0,0,0,20.52032089,2974,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.6391057,2.760707
75.1,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.813255866,-0.028040398,0.116325053,6.660859059,268.928048,-0.010247233,-6.88646153,107.6105149,-1,0,0,0,20.52032089,2974,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.8040398,-1.649341
75.2,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.814278622,-0.028484181,0.115781925,6.615385366,268.9332415,-0.019287281,-6.886461598,107.610514,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.8484181,-0.443783
75.3,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.813255866,-0.028855817,0.113501433,6.529715268,268.9475922,-0.031946686,-6.886461664,107.6105131,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.8855817,-0.371636
75.4,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.810187538,-0.0266988,0.107521946,6.405717343,268.9793824,-0.0067902,-6.88646176,107.6105118,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,931.7999878,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.66988,2.157017
75.5,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.80711915,-0.02863105,0.105775921,6.332008275,268.9966305,-0.040829031,-6.886461822,107.6105109,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,932,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.863105,-1.93225
75.6,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.806096394,-0.028063346,0.097840741,6.2542571,268.9919563,-0.12469776,-6.886461885,107.61051,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,932,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.8063346,0.567704
75.7,1.70E+18,0.0603,-0.055,0.017000001,1.24000001,10.10999966,357.3999939,0.809164722,-0.026594028,0.089365369,6.18330413,269.0061703,-0.120905937,-6.886461946,107.6105092,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,932,0.081615501,250.4979704,251,0,0,0,360,0.036277898,10,-2.6594028,1.469318
75.8,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.809164722,-0.024962522,0.077181866,6.108749824,269.0225437,-0.153555572,-6.886462006,107.6105083,-1,0,0,0,20.63785172,1214,59.97000122,36.86999893,932,0.072551364,250.4979704,251,0,0,0,360,0.036277898,10,-2.4962522,1.631506
75.9,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.809164722,-0.024962522,0.060190173,6.035818511,269.0327122,-0.207578272,-6.886462063,107.6105074,-1,0,0,0,20.63785172,1214,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.4962522,0
76,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.800982435,-0.026962779,0.050032091,5.960625258,269.042826,-0.155406491,-6.886462123,107.6105065,-1,0,0,0,20.63785172,1214,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.6962779,-2.000257
76.1,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.800982435,-0.026925705,0.040113356,5.87235581,269.050343,-0.082989784,-6.886462181,107.6105056,-1,0,0,0,20.63785172,1214,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.6925705,0.037074
76.2,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.799959679,-0.023143869,0.029897925,5.78953022,269.0598008,-0.057266817,-6.886462238,107.6105047,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.3143869,3.781836
76.3,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.796891291,-0.025251392,0.019986291,5.691463448,269.07191,-0.117430864,-6.886462294,107.6105038,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.5251392,-2.107523
76.4,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.795868535,-0.021453142,0.014309407,5.603578392,269.086288,-0.013360827,-6.886462349,107.6105029,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.1453142,3.79825
76.5,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.797914107,-0.021928292,0.002381893,5.518865861,269.0766389,-0.091148352,-6.886462402,107.610502,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932.2000122,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.1928292,-0.47515
76.6,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.798936863,-0.020669876,-0.005435746,5.437385647,269.0909623,-0.078791038,-6.886462456,107.6105011,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932.2000122,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.0669876,1.258416
76.7,1.70E+18,0.071900003,-0.009699999,-0.0035,1.200000048,9.359999657,357.3999939,0.78973182,-0.025699295,-0.009230256,5.364426999,269.1083471,-0.063243755,-6.886462508,107.6105002,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932.2000122,0.072551364,250.4979704,251,0,0,0,365,0.036277898,5,-2.5699295,-5.029419
76.8,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.78973182,-0.022196868,-0.006675219,5.305678934,269.1225884,0.017022251,-6.886462559,107.6104993,-1,0,0,0,20.64585114,1240,59.97999954,36.86000061,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-2.2196868,3.502427
76.9,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.787686248,-0.022345399,-0.011640091,5.252297849,269.1313628,-0.060452802,-6.886462608,107.6104984,-1,0,0,0,20.64585114,1240,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-2.2345399,-0.148531
77,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.791777391,-0.01804132,-0.004901392,5.20315064,269.1377591,0.071117465,-6.886462657,107.6104975,-1,0,0,0,20.64585114,1240,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-1.804132,4.304079
77.1,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.78973182,-0.019469591,0.002495122,5.157619715,269.1363924,0.057045678,-6.886462703,107.6104966,-1,0,0,0,20.64585114,1240,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-1.9469591,-1.428271
77.2,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.786663492,-0.020233804,0.00965647,5.112999801,269.1375131,0.09169082,-6.886462748,107.6104957,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-2.0233804,-0.764213
77.3,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.783595104,-0.020224527,0.017422795,5.063984567,269.1380051,0.107947701,-6.886462791,107.6104948,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-2.0224527,0.009277
77.4,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.785640676,-0.018404178,0.025239025,5.015072264,269.1376498,0.113196148,-6.886462833,107.6104939,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-1.8404178,1.820349
77.5,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.788709064,-0.015210218,0.03055817,4.961307214,269.1177502,0.07015089,-6.886462873,107.610493,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-1.5210218,3.19396
77.6,1.70E+18,0.0392,-0.0025,0.0065,1.129999995,8.5,357.2999878,0.782572348,-0.01989086,0.035140308,4.89875622,269.1284107,0.09072602,-6.886462911,107.6104921,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.039279639,250.4979704,251,0,0,0,370,0.036277898,5,-1.989086,-4.680642
77.7,1.70E+18,0.0009,-0.016700001,-0.006,1.129999995,8.5,357.2999878,0.785640676,-0.018210379,0.045751768,4.835642732,269.1343423,0.09915387,-6.886462949,107.6104912,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,370,0.036277898,5,-1.8210379,1.680481
77.8,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.782572348,-0.019130409,0.051571511,4.801927194,269.1348343,0.122240968,-6.886462968,107.6104907,-1,0,0,0,20.65384102,1194,59.95999908,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,370,0.036277898,5,-1.9130409,-0.92003
77.9,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.782572348,-0.019130409,0.063716792,4.705143013,269.1453581,0.106879623,-6.886463023,107.6104893,-1,0,0,0,20.65384102,1194,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.9130409,0
78,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.778481205,-0.017568469,0.069719803,4.635957396,269.1521098,0.072395492,-6.886463059,107.6104884,-1,0,0,0,20.65384102,1194,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.7568469,1.56194
78.1,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.773367245,-0.019582318,0.078057348,4.581542294,269.1630163,0.096821526,-6.886463094,107.6104875,-1,0,0,0,20.65384102,1194,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.9582318,-2.013849
78.2,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.775412817,-0.017819442,0.090512035,4.532400637,269.1743055,0.123698739,-6.886463129,107.6104866,-1,0,0,0,20.6538105,1206,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.7819442,1.762876
78.3,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.775412817,-0.016077075,0.101538802,4.495029094,269.1875081,0.05773852,-6.886463162,107.6104857,-1,0,0,0,20.6538105,1206,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.6077075,1.742367
78.4,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.775412817,-0.015273603,0.115345185,4.473768317,269.1981413,0.109785073,-6.886463194,107.6104848,-1,0,0,0,20.6538105,1206,60,36.86999893,932.2000122,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.5273603,0.803472
78.5,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.773367245,-0.017016754,0.126397124,4.459031543,269.1762463,0.093149525,-6.886463223,107.6104839,-1,0,0,0,20.6538105,1206,60,36.86999893,932,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.7016754,-1.743151
78.6,1.70E+18,0.0009,-0.016700001,-0.006,1.080000043,7.989999771,357.2999878,0.771321673,-0.018259039,0.13624849,4.447401946,269.1826972,0.127770822,-6.886463251,107.6104829,-1,0,0,0,20.6538105,1206,60,36.86999893,932,0.016724235,250.4979704,251,0,0,0,375,0.036277898,5,-1.8259039,-1.242285
78.7,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.769276102,-0.014824124,0.140885871,4.433319922,269.1854854,0.064800166,-6.886463276,107.610482,-1,0,0,0,20.6538105,1206,60,36.86999893,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.4824124,3.434915
78.8,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.766207774,-0.015685705,0.131022053,4.416999449,269.1902689,-0.060347307,-6.886463299,107.6104811,-1,0,0,0,20.6538105,1206,60,36.86999893,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.5685705,-0.861581
78.9,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.773367245,-0.010949067,0.11501123,4.391139622,269.1935491,-0.151320433,-6.886463321,107.6104802,-1,0,0,0,20.6538105,1206,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.0949067,4.736638
79,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.769276102,-0.014942992,0.098707654,4.368742323,269.1901869,-0.148931057,-6.886463341,107.6104792,-1,0,0,0,20.6538105,1206,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.4942992,-3.993925
79.1,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.76723053,-0.014856094,0.081705137,4.334200767,269.1859227,-0.142241511,-6.886463358,107.6104783,-1,0,0,0,20.6538105,1206,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.4856094,0.086898
79.2,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.768253345,-0.011609138,0.067035085,4.295059308,269.1812485,-0.086668472,-6.88646319,107.6105447,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.1609138,3.246956
79.3,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.765185018,-0.012737904,0.055870977,4.256755398,269.1785424,-0.068619431,-6.886463203,107.6105441,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.2737904,-1.128766
79.4,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.76723053,-0.012679826,0.048599032,4.219745185,269.1769296,-0.074761378,-6.886463215,107.6105434,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.2679826,0.058078
79.5,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.769276102,-0.013135096,0.048133446,4.18790762,269.1484743,0.031398015,-6.886463225,107.6105428,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932.0999756,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.3135096,-0.45527
79.6,1.70E+18,0.052900001,-0.0071,-0.015699999,1.360000014,7.559999943,284.3999939,0.763139446,-0.013006131,0.052497525,4.16204395,269.1522738,0.051770064,-6.886463234,107.6105421,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932.0999756,0.05337434,250.4979704,251,0,0,0,375,0.036277898,5,-1.3006131,0.128965
79.7,1.70E+18,0.016700001,-0.0187,0.0052,1.179999948,7.210000038,284.5,0.765185018,-0.013354274,0.058743808,4.142373705,269.1583694,0.053826176,-6.886463239,107.6105418,-1,0,0,0,20.65386963,1246,59.97000122,36.88000107,932.0999756,0.025071499,250.4979704,251,0,0,0,375,0.036277898,5,-1.3354274,-0.348143
